ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688525.SH,20260226,168.7,169.9,164.2,167.02,168.46,-1.44,-0.8548,237049.52,3945820.955
688525.SH,20260227,164.26,166.5,162.26,165.8,167.02,-1.22,-0.7305,184392.24,3035014.888
688525.SH,20260302,160.1,165.57,160.0,160.5,165.8,-5.3,-3.1966,192905.63,3120051.12
688525.SH,20260303,161.0,161.9,146.03,146.66,160.5,-13.84,-8.6231,308926.26,4691374.071
688525.SH,20260304,175.99,175.99,168.89,175.99,146.66,29.33,19.9986,373304.64,6534871.543
688525.SH,20260305,194.99,205.99,191.5,191.5,175.99,15.51,8.813,910313.26,17955471.22
688525.SH,20260306,190.6,209.62,190.6,209.33,191.5,17.83,9.3107,551016.45,11235778.709
688525.SH,20260309,204.0,217.72,203.18,216.65,209.33,7.32,3.4969,492667.37,10406160.879
688525.SH,20260310,220.0,220.32,209.49,213.75,216.65,-2.9,-1.3386,396853.68,8470628.686
688525.SH,20260311,213.7,219.89,212.08,214.04,213.75,0.29,0.1357,343306.87,7375201.707
688525.SH,20260312,214.32,216.49,200.3,202.85,214.04,-11.19,-5.228,372316.05,7660225.441
688525.SH,20260313,201.0,218.63,201.0,209.7,202.85,6.85,3.3769,380110.36,7971218.8
688525.SH,20260316,212.0,238.42,211.4,237.7,209.7,28.0,13.3524,527679.77,11893754.457
688525.SH,20260317,232.95,243.33,232.2,235.78,237.7,-1.92,-0.8077,376298.99,8935294.072
688525.SH,20260318,244.51,259.99,241.0,258.09,235.78,22.31,9.4622,473683.8,11977811.67
688525.SH,20260319,250.3,253.8,241.0,243.18,258.09,-14.91,-5.7771,441365.72,10892313.81
688525.SH,20260320,247.86,248.0,233.1,238.88,243.18,-4.3,-1.7682,388316.49,9351554.534
688525.SH,20260323,228.0,237.8,223.91,225.0,238.88,-13.88,-5.8104,358165.16,8248825.899
688525.SH,20260324,228.5,231.78,212.97,231.5,225.0,6.5,2.8889,445987.19,9887515.852
688525.SH,20260325,235.0,261.6,233.0,253.35,231.5,21.85,9.4384,528221.81,13191967.554
688525.SH,20260326,240.69,246.66,236.88,238.98,253.35,-14.37,-5.672,403458.07,9713156.16
688525.SH,20260327,222.97,243.33,220.0,238.4,238.98,-0.58,-0.2427,337652.9,7823154.067
688525.SH,20260330,231.21,240.58,228.88,231.99,238.4,-6.41,-2.6888,309459.01,7213174.567
688525.SH,20260331,220.02,220.08,209.2,211.99,231.99,-20.0,-8.6211,423656.31,9076342.897
688525.SH,20260401,228.0,232.88,210.67,215.6,211.99,3.61,1.7029,441437.47,9718138.115
688525.SH,20260402,220.0,222.91,210.75,210.82,215.6,-4.78,-2.2171,296363.06,6420464.046
688525.SH,20260403,213.6,217.55,210.2,210.29,210.82,-0.53,-0.2514,214879.27,4567933.114
688525.SH,20260407,216.0,224.3,214.66,217.42,210.29,7.13,3.3906,300587.2,6582920.565
688525.SH,20260408,229.0,231.0,220.05,229.68,217.42,12.26,5.6389,372540.52,8413271.181
688525.SH,20260409,224.0,231.18,220.42,227.52,229.68,-2.16,-0.9404,324378.07,7316943.55
688525.SH,20260410,233.98,248.0,233.12,241.51,227.52,13.99,6.1489,425415.63,10211614.382
688525.SH,20260413,240.0,257.95,239.0,255.85,241.51,14.34,5.9376,397178.92,10032646.696
688525.SH,20260414,265.99,294.22,262.01,288.1,255.85,32.25,12.605,522018.19,14629805.008
688525.SH,20260415,290.19,292.18,278.16,285.41,288.1,-2.69,-0.9337,398333.85,11325442.86
688525.SH,20260416,273.0,291.8,271.99,286.8,285.41,1.39,0.487,444008.02,12593561.089
688525.SH,20260417,273.08,278.0,268.74,270.67,286.8,-16.13,-5.6241,497455.53,13553730.687
688525.SH,20260420,271.1,275.85,266.66,268.7,270.67,-1.97,-0.7278,320547.4,8688746.027
688525.SH,20260421,269.0,277.77,263.31,275.96,268.7,7.26,2.7019,337035.22,9170089.303
688525.SH,20260422,274.65,281.0,272.88,281.0,275.96,5.04,1.8264,287180.29,7942037.894
688525.SH,20260423,293.88,294.99,263.03,264.3,281.0,-16.7,-5.9431,439544.88,12099222.997
688525.SH,20260424,262.0,268.5,259.9,266.5,264.3,2.2,0.8324,299656.04,7908649.799
688525.SH,20260427,268.34,269.5,262.18,264.65,266.5,-1.85,-0.6942,275249.17,7296787.923
688525.SH,20260428,267.8,274.64,260.65,260.8,264.65,-3.85,-1.4548,281828.33,7542862.847
688525.SH,20260429,257.23,270.0,256.02,269.0,260.8,8.2,3.1442,302153.06,7954461.978
688525.SH,20260430,270.0,270.01,263.5,265.08,269.0,-3.92,-1.4572,256518.13,6817717.082
688525.SH,20260506,286.7,318.05,281.2,311.12,265.08,46.04,17.3683,596327.78,18143365.389
688525.SH,20260507,305.0,311.03,295.25,299.85,311.12,-11.27,-3.6224,490475.67,14819792.189
688525.SH,20260508,290.0,294.37,287.08,290.45,299.85,-9.4,-3.1349,297696.36,8646849.785
688525.SH,20260511,311.1,323.5,301.21,315.69,290.45,25.24,8.69,529691.11,16578821.887
688525.SH,20260512,313.0,317.68,305.0,308.97,315.69,-6.72,-2.1287,358783.97,11114217.206
688525.SH,20260513,298.0,329.9,295.63,328.49,308.97,19.52,6.3178,478291.48,15001175.906
688525.SH,20260514,328.49,343.18,323.35,323.35,328.49,-5.14,-1.5647,449529.72,14901944.692
688525.SH,20260515,323.2,328.4,301.1,306.3,323.35,-17.05,-5.2729,444967.0,13841311.767
688525.SH,20260518,308.0,345.0,308.0,331.1,306.3,24.8,8.0966,504701.14,16785716.138
688525.SH,20260519,322.01,324.0,301.01,313.43,331.1,-17.67,-5.3368,444398.74,13831996.089
688525.SH,20260520,312.8,319.43,309.01,316.6,313.43,3.17,1.0114,309659.85,9731207.103
